년월일,호기,구분,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020-09-25,1,발전량,209.70 ,9.00 ,45.96 ,0.00 ,45.96 ,2.58 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.58 ,6.00 ,20.76 ,5.28 ,26.28 ,21.06 ,9.24 ,5.46 ,4.50 ,4.38 ,12.72 ,45.96 ,45.48 ,0.00 ,0.00 ,0.00 ,0.00 
2020-09-26,1,발전량,280.26 ,12.00 ,49.14 ,0.00 ,49.14 ,1.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.06 ,10.50 ,21.06 ,6.66 ,4.80 ,5.82 ,3.78 ,18.18 ,38.34 ,10.86 ,8.28 ,45.90 ,49.14 ,49.08 ,1.80 ,0.00 ,0.00 
2020-09-27,1,발전량,301.50 ,13.00 ,50.34 ,0.00 ,50.34 ,1.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.92 ,6.12 ,13.56 ,5.16 ,5.28 ,6.12 ,5.16 ,10.44 ,50.34 ,37.32 ,14.40 ,45.96 ,49.20 ,49.14 ,1.38 ,0.00 ,0.00 
2020-09-28,1,발전량,291.06 ,12.00 ,49.20 ,0.00 ,49.20 ,1.14 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.52 ,6.78 ,20.70 ,6.84 ,5.58 ,4.56 ,5.70 ,21.48 ,36.96 ,27.36 ,7.14 ,45.96 ,49.20 ,49.14 ,1.14 ,0.00 ,0.00 
2020-09-29,1,발전량,288.30 ,12.00 ,49.14 ,0.00 ,49.14 ,1.86 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.86 ,6.72 ,21.12 ,6.96 ,5.46 ,5.10 ,5.46 ,28.20 ,32.94 ,24.78 ,2.76 ,45.84 ,49.08 ,49.14 ,2.88 ,0.00 ,0.00 
2020-09-30,1,발전량,282.24 ,12.00 ,49.14 ,0.00 ,49.14 ,2.22 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.14 ,6.84 ,20.82 ,6.96 ,5.76 ,5.52 ,4.68 ,33.12 ,25.26 ,14.94 ,7.98 ,45.78 ,49.08 ,49.14 ,2.22 ,0.00 ,0.00 
2020-10-01,1,발전량,319.20 ,13.00 ,48.36 ,0.00 ,48.36 ,2.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.34 ,6.72 ,19.98 ,33.96 ,40.56 ,48.36 ,44.76 ,35.58 ,46.02 ,31.38 ,9.54 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-02,1,발전량,327.60 ,14.00 ,50.04 ,0.00 ,50.04 ,2.22 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.22 ,7.26 ,20.28 ,36.18 ,45.12 ,50.04 ,45.36 ,44.82 ,42.60 ,25.62 ,8.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-03,1,발전량,289.68 ,12.00 ,49.86 ,0.00 ,49.86 ,2.28 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.28 ,7.32 ,13.32 ,22.38 ,32.52 ,42.06 ,49.86 ,49.14 ,43.62 ,24.60 ,2.58 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-04,1,발전량,171.42 ,7.00 ,40.56 ,0.00 ,40.56 ,0.96 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.04 ,9.12 ,16.92 ,31.08 ,19.26 ,26.28 ,40.56 ,22.08 ,3.12 ,0.96 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-05,1,발전량,377.76 ,16.00 ,57.60 ,0.00 ,57.60 ,1.98 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.98 ,6.00 ,21.12 ,37.02 ,48.66 ,55.44 ,57.60 ,55.56 ,48.60 ,34.80 ,10.98 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-06,1,발전량,359.64 ,15.00 ,55.32 ,0.00 ,55.32 ,1.98 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.98 ,5.82 ,20.10 ,34.80 ,45.78 ,52.74 ,55.32 ,53.70 ,46.44 ,33.36 ,9.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-07,1,발전량,337.32 ,14.00 ,49.62 ,0.00 ,49.62 ,1.86 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.86 ,8.58 ,20.28 ,34.98 ,37.56 ,6.06 ,6.00 ,5.82 ,32.04 ,26.82 ,9.54 ,46.32 ,49.62 ,49.62 ,2.22 ,0.00 ,0.00 
2020-10-08,1,발전량,332.64 ,14.00 ,49.68 ,0.00 ,49.68 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.98 ,5.76 ,14.52 ,6.96 ,5.40 ,5.22 ,5.82 ,45.48 ,49.14 ,37.32 ,8.94 ,46.26 ,49.68 ,49.68 ,0.48 ,0.00 ,0.00 
2020-10-09,1,발전량,272.70 ,11.00 ,49.68 ,0.00 ,49.68 ,1.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.86 ,5.76 ,15.30 ,6.66 ,4.80 ,6.36 ,4.56 ,9.60 ,43.26 ,27.48 ,1.50 ,46.20 ,49.68 ,49.68 ,0.00 ,0.00 ,0.00 
2020-10-10,1,발전량,181.80 ,8.00 ,49.26 ,0.00 ,49.26 ,2.22 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.22 ,6.42 ,10.14 ,4.92 ,4.98 ,5.82 ,5.10 ,4.20 ,4.56 ,29.46 ,8.52 ,46.20 ,49.26 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-11,1,발전량,209.82 ,9.00 ,49.74 ,0.00 ,49.74 ,2.88 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.88 ,8.94 ,15.72 ,6.66 ,5.40 ,4.92 ,4.56 ,5.04 ,5.46 ,27.00 ,5.16 ,46.20 ,49.74 ,22.14 ,0.00 ,0.00 ,0.00 
2020-10-12,1,발전량,301.92 ,13.00 ,49.62 ,0.00 ,49.62 ,2.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.04 ,6.66 ,19.74 ,6.54 ,5.82 ,5.94 ,5.88 ,30.30 ,40.86 ,27.06 ,5.76 ,46.08 ,49.62 ,49.62 ,0.00 ,0.00 ,0.00 
2020-10-13,1,발전량,313.80 ,13.00 ,49.68 ,0.00 ,49.68 ,1.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.54 ,9.72 ,18.06 ,7.20 ,6.00 ,6.00 ,6.06 ,40.56 ,42.84 ,24.18 ,2.46 ,46.20 ,49.68 ,49.68 ,1.62 ,0.00 ,0.00 
2020-10-14,1,발전량,257.22 ,11.00 ,49.74 ,0.00 ,49.74 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.36 ,8.46 ,12.12 ,5.52 ,6.24 ,4.50 ,6.06 ,5.76 ,24.90 ,29.10 ,5.16 ,46.38 ,49.74 ,49.74 ,0.18 ,0.00 ,0.00 
2020-10-15,1,발전량,305.52 ,13.00 ,49.68 ,0.00 ,49.68 ,0.96 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.70 ,5.40 ,18.36 ,6.84 ,5.94 ,5.70 ,5.52 ,37.86 ,42.54 ,26.64 ,1.50 ,46.20 ,49.68 ,49.68 ,0.96 ,0.00 ,0.00 
2020-10-16,1,발전량,93.06 ,4.00 ,37.74 ,0.00 ,37.74 ,1.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.64 ,8.76 ,14.82 ,5.52 ,4.62 ,4.38 ,4.50 ,4.14 ,4.14 ,1.80 ,0.00 ,37.74 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-17,1,발전량,291.06 ,12.00 ,49.68 ,0.00 ,49.68 ,0.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.92 ,5.64 ,17.34 ,6.96 ,5.88 ,5.94 ,5.70 ,29.82 ,38.16 ,24.06 ,3.36 ,46.14 ,49.68 ,49.62 ,0.84 ,0.00 ,0.00 
2020-10-18,1,발전량,293.34 ,12.00 ,49.80 ,0.00 ,49.80 ,1.92 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.92 ,5.88 ,17.94 ,7.02 ,5.82 ,6.12 ,4.44 ,25.98 ,45.12 ,24.24 ,3.00 ,46.32 ,49.80 ,49.74 ,0.00 ,0.00 ,0.00 
2020-10-19,1,발전량,247.86 ,10.00 ,49.68 ,0.00 ,49.68 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.40 ,7.74 ,19.02 ,6.78 ,5.46 ,4.02 ,6.78 ,5.46 ,17.52 ,23.64 ,3.24 ,46.26 ,49.68 ,49.68 ,0.18 ,0.00 ,0.00 
2020-10-20,1,발전량,281.46 ,12.00 ,49.74 ,0.00 ,49.74 ,0.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.74 ,5.22 ,17.10 ,6.96 ,5.82 ,5.70 ,5.88 ,25.86 ,36.48 ,22.20 ,2.10 ,46.14 ,49.68 ,49.74 ,0.84 ,0.00 ,0.00 
2020-10-21,1,발전량,92.52 ,4.00 ,42.78 ,0.00 ,42.78 ,1.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.34 ,8.10 ,13.68 ,6.24 ,4.32 ,4.44 ,4.32 ,3.36 ,1.68 ,1.26 ,0.00 ,42.78 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-22,1,발전량,105.18 ,4.00 ,46.26 ,0.00 ,46.26 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.42 ,4.68 ,9.30 ,5.22 ,4.50 ,5.34 ,4.50 ,4.74 ,4.14 ,4.08 ,0.42 ,46.26 ,11.58 ,0.00 ,0.00 ,0.00 ,0.00 
2020-10-23,1,발전량,325.62 ,14.00 ,52.26 ,0.00 ,52.26 ,1.32 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.32 ,4.38 ,18.24 ,7.14 ,6.00 ,5.94 ,5.70 ,52.26 ,45.42 ,30.48 ,3.06 ,46.26 ,49.74 ,49.68 ,0.00 ,0.00 ,0.00 
2020-10-24,1,발전량,320.46 ,13.00 ,49.68 ,0.00 ,49.68 ,0.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.68 ,4.92 ,18.36 ,7.20 ,5.76 ,5.94 ,5.88 ,47.10 ,44.64 ,30.12 ,2.46 ,46.20 ,49.62 ,49.68 ,0.90 ,0.00 ,0.00 
2020-10-25,1,발전량,264.48 ,11.00 ,49.62 ,0.00 ,49.62 ,0.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.26 ,4.26 ,17.40 ,7.14 ,5.70 ,6.00 ,5.82 ,30.24 ,30.00 ,11.28 ,0.12 ,46.08 ,49.56 ,49.62 ,0.00 ,0.00 ,0.00 
2020-10-26,1,발전량,281.64 ,12.00 ,49.62 ,0.00 ,49.62 ,0.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.26 ,4.50 ,16.56 ,6.96 ,5.88 ,5.88 ,5.70 ,26.34 ,40.20 ,22.74 ,0.00 ,46.08 ,49.62 ,49.56 ,0.36 ,0.00 ,0.00 
2020-10-27,1,발전량,262.14 ,11.00 ,49.56 ,0.00 ,49.56 ,0.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.22 ,6.36 ,16.20 ,6.72 ,5.70 ,5.76 ,5.70 ,16.62 ,34.02 ,16.98 ,0.54 ,46.08 ,49.56 ,49.56 ,0.12 ,0.00 ,0.00 
2020-10-28,1,발전량,160.50 ,7.00 ,49.62 ,0.00 ,49.62 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.42 ,4.44 ,9.66 ,4.80 ,4.50 ,5.46 ,5.40 ,4.68 ,5.52 ,13.86 ,0.48 ,46.14 ,49.62 ,5.52 ,0.00 ,0.00 ,0.00 
2020-10-29,1,발전량,245.46 ,10.00 ,49.62 ,0.00 ,49.62 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.02 ,3.90 ,16.26 ,6.90 ,5.40 ,6.30 ,5.28 ,15.60 ,25.20 ,14.28 ,0.18 ,46.14 ,49.62 ,49.38 ,0.00 ,0.00 ,0.00 
2020-10-30,1,발전량,228.90 ,10.00 ,49.74 ,0.00 ,49.74 ,0.24 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.26 ,4.32 ,15.54 ,6.78 ,5.76 ,5.88 ,5.70 ,10.38 ,24.36 ,3.18 ,0.24 ,46.32 ,49.74 ,49.44 ,0.00 ,0.00 ,0.00 
2020-10-31,1,발전량,258.66 ,11.00 ,49.68 ,0.00 ,49.68 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.26 ,4.86 ,15.96 ,6.90 ,5.70 ,5.88 ,5.40 ,21.24 ,35.76 ,9.84 ,0.48 ,46.08 ,49.62 ,49.68 ,0.00 ,0.00 ,0.00 
2020-11-01,1,발전량,55.98 ,2.00 ,19.14 ,0.00 ,19.14 ,1.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.02 ,4.44 ,5.76 ,4.62 ,4.20 ,4.44 ,4.32 ,3.48 ,2.46 ,2.10 ,0.00 ,19.14 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-11-02,1,발전량,167.10 ,7.00 ,49.74 ,0.00 ,49.74 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.32 ,4.56 ,12.24 ,5.34 ,4.32 ,5.52 ,5.70 ,5.46 ,4.08 ,10.74 ,0.18 ,46.20 ,49.74 ,11.70 ,0.00 ,0.00 ,0.00 
2020-11-03,1,발전량,302.88 ,13.00 ,49.92 ,0.00 ,49.92 ,0.24 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.68 ,5.52 ,16.74 ,6.96 ,5.82 ,5.82 ,5.76 ,44.52 ,41.10 ,23.46 ,0.24 ,46.38 ,49.92 ,48.96 ,0.00 ,0.00 ,0.00 
2020-11-04,1,발전량,301.86 ,13.00 ,49.98 ,0.00 ,49.98 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.14 ,3.84 ,15.78 ,6.96 ,5.76 ,5.88 ,5.76 ,41.94 ,42.42 ,25.86 ,0.42 ,46.32 ,49.98 ,49.80 ,0.00 ,0.00 ,0.00 
2020-11-05,1,발전량,213.06 ,9.00 ,49.86 ,0.00 ,49.86 ,1.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.80 ,5.40 ,14.70 ,6.72 ,5.58 ,4.98 ,6.12 ,7.20 ,11.94 ,4.20 ,0.00 ,46.26 ,49.86 ,48.30 ,0.00 ,0.00 ,0.00 
2020-11-06,1,발전량,75.12 ,3.00 ,26.10 ,0.00 ,26.10 ,2.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.70 ,8.34 ,9.06 ,5.28 ,4.20 ,4.38 ,4.38 ,4.50 ,3.72 ,2.46 ,0.00 ,26.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-11-07,1,발전량,216.84 ,9.00 ,49.62 ,0.00 ,49.62 ,0.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.36 ,5.16 ,11.88 ,5.82 ,5.34 ,6.00 ,5.16 ,5.40 ,11.70 ,16.44 ,0.00 ,46.02 ,49.62 ,47.94 ,0.00 ,0.00 ,0.00 
2020-11-08,1,발전량,256.44 ,11.00 ,49.68 ,0.00 ,49.68 ,1.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.02 ,4.08 ,13.98 ,6.60 ,5.76 ,5.82 ,5.76 ,15.42 ,35.34 ,17.22 ,0.00 ,46.08 ,49.68 ,49.68 ,0.00 ,0.00 ,0.00 
2020-11-09,1,발전량,287.46 ,12.00 ,49.98 ,0.00 ,49.98 ,0.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.66 ,3.12 ,14.70 ,6.78 ,5.70 ,5.88 ,5.70 ,37.32 ,40.74 ,21.18 ,0.00 ,46.38 ,49.98 ,49.32 ,0.00 ,0.00 ,0.00 
2020-11-10,1,발전량,278.52 ,12.00 ,49.86 ,0.00 ,49.86 ,0.78 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.78 ,3.54 ,13.86 ,6.72 ,5.76 ,5.82 ,5.76 ,30.18 ,39.54 ,21.24 ,0.00 ,46.38 ,49.86 ,49.08 ,0.00 ,0.00 ,0.00 
2020-11-11,1,발전량,247.68 ,10.00 ,49.86 ,0.00 ,49.86 ,0.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.60 ,3.48 ,13.38 ,6.60 ,5.70 ,5.70 ,5.64 ,14.22 ,32.94 ,14.82 ,0.00 ,46.26 ,49.86 ,48.48 ,0.00 ,0.00 ,0.00 
2020-11-12,1,발전량,248.34 ,10.00 ,49.74 ,0.00 ,49.74 ,0.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.60 ,3.54 ,12.96 ,6.54 ,5.70 ,5.76 ,5.70 ,12.36 ,34.74 ,15.96 ,0.00 ,46.20 ,49.74 ,48.54 ,0.00 ,0.00 ,0.00 
2020-11-13,1,발전량,226.92 ,9.00 ,49.74 ,0.00 ,49.74 ,0.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.84 ,3.90 ,12.66 ,6.42 ,5.64 ,5.70 ,5.58 ,5.28 ,25.68 ,10.98 ,0.00 ,46.08 ,49.74 ,48.42 ,0.00 ,0.00 ,0.00 
2020-11-14,1,발전량,51.72 ,2.00 ,11.58 ,0.00 ,11.58 ,0.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.66 ,4.14 ,11.58 ,5.52 ,5.94 ,5.64 ,5.40 ,4.50 ,4.56 ,3.78 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-11-15,1,발전량,250.56 ,10.00 ,46.32 ,0.00 ,46.32 ,1.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.26 ,5.70 ,15.84 ,23.64 ,32.64 ,43.62 ,46.32 ,33.48 ,32.88 ,15.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-11-16,1,발전량,235.62 ,10.00 ,41.94 ,0.00 ,41.94 ,1.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.08 ,4.92 ,12.60 ,24.90 ,35.46 ,41.94 ,41.64 ,35.58 ,27.72 ,9.78 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-11-17,1,발전량,188.04 ,8.00 ,37.32 ,0.00 ,37.32 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.18 ,4.74 ,9.66 ,21.60 ,33.54 ,33.66 ,23.88 ,37.32 ,18.60 ,4.86 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-11-18,1,발전량,272.40 ,11.00 ,49.44 ,0.00 ,49.44 ,1.14 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.14 ,6.66 ,13.02 ,14.64 ,6.24 ,14.52 ,26.76 ,34.32 ,10.62 ,2.10 ,0.00 ,45.96 ,49.44 ,46.98 ,0.00 ,0.00 ,0.00 
2020-11-19,1,발전량,28.20 ,1.00 ,5.64 ,0.00 ,5.64 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.26 ,2.70 ,2.34 ,0.48 ,2.04 ,3.78 ,3.06 ,3.66 ,3.24 ,0.00 ,5.64 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-11-20,1,발전량,248.40 ,10.00 ,49.74 ,0.00 ,49.74 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.48 ,2.40 ,11.88 ,6.42 ,5.82 ,5.70 ,5.82 ,13.92 ,36.12 ,14.70 ,0.00 ,46.20 ,49.74 ,49.20 ,0.00 ,0.00 ,0.00 
2020-11-21,1,발전량,175.38 ,7.00 ,49.92 ,0.00 ,49.92 ,0.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.30 ,3.06 ,12.12 ,6.48 ,5.28 ,5.94 ,4.20 ,5.40 ,4.20 ,3.36 ,0.00 ,46.32 ,49.92 ,28.80 ,0.00 ,0.00 ,0.00 
2020-11-22,1,발전량,32.04 ,1.00 ,6.48 ,0.00 ,6.48 ,2.88 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.48 ,3.96 ,3.18 ,3.90 ,4.26 ,3.90 ,2.88 ,0.00 ,0.00 ,6.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2020-11-23,1,발전량,247.74 ,10.00 ,49.98 ,0.00 ,49.98 ,0.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.12 ,2.52 ,11.58 ,6.48 ,5.70 ,5.70 ,5.70 ,14.04 ,36.84 ,14.22 ,0.00 ,46.32 ,49.98 ,48.54 ,0.00 ,0.00 ,0.00 
2020-11-24,1,발전량,234.78 ,10.00 ,49.92 ,0.00 ,49.92 ,2.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.34 ,7.56 ,6.18 ,5.22 ,5.88 ,5.64 ,9.06 ,35.94 ,13.32 ,0.00 ,46.32 ,49.92 ,47.40 ,0.00 ,0.00 ,0.00 
2020-11-25,1,발전량,242.22 ,10.00 ,49.92 ,0.00 ,49.92 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.42 ,2.70 ,11.04 ,6.42 ,5.52 ,5.64 ,5.64 ,12.78 ,35.22 ,12.66 ,0.00 ,46.32 ,49.92 ,47.94 ,0.00 ,0.00 ,0.00 
2020-11-26,1,발전량,174.84 ,7.00 ,49.98 ,0.00 ,49.98 ,2.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.46 ,8.10 ,5.46 ,4.56 ,6.00 ,5.52 ,5.34 ,4.08 ,3.66 ,0.00 ,46.38 ,49.98 ,33.30 ,0.00 ,0.00 ,0.00 
2020-11-27,1,발전량,178.32 ,7.00 ,49.98 ,0.00 ,49.98 ,3.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.42 ,8.88 ,6.12 ,5.58 ,5.70 ,4.92 ,5.04 ,3.72 ,9.18 ,0.00 ,46.26 ,49.98 ,29.52 ,0.00 ,0.00 ,0.00 
2020-11-28,1,발전량,184.32 ,8.00 ,50.10 ,0.00 ,50.10 ,0.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.12 ,3.42 ,10.62 ,6.24 ,5.46 ,5.34 ,4.92 ,5.34 ,3.84 ,3.72 ,0.00 ,46.62 ,50.10 ,38.58 ,0.00 ,0.00 ,0.00 
2020-11-29,1,발전량,240.60 ,10.00 ,50.10 ,0.00 ,50.10 ,2.16 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.16 ,10.44 ,6.24 ,5.58 ,5.58 ,5.52 ,14.88 ,34.26 ,12.78 ,0.00 ,46.38 ,50.10 ,46.68 ,0.00 ,0.00 ,0.00 
2020-11-30,1,발전량,240.90 ,10.00 ,50.10 ,0.00 ,50.10 ,0.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.30 ,2.76 ,9.90 ,6.30 ,5.40 ,5.52 ,5.52 ,13.92 ,35.16 ,12.72 ,0.00 ,46.50 ,50.10 ,46.80 ,0.00 ,0.00 ,0.00 
2020-12-01,1,발전량,205.38 ,9.00 ,49.98 ,0.00 ,49.98 ,0.24 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.24 ,2.70 ,10.44 ,6.18 ,5.40 ,5.52 ,5.46 ,4.74 ,17.40 ,4.14 ,0.00 ,46.38 ,49.98 ,46.80 ,0.00 ,0.00 ,0.00 
2020-12-02,1,발전량,158.22 ,7.00 ,50.04 ,0.00 ,50.04 ,2.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.70 ,9.30 ,5.52 ,5.52 ,4.56 ,4.56 ,5.46 ,4.86 ,11.10 ,0.00 ,46.38 ,50.04 ,8.22 ,0.00 ,0.00 ,0.00 
2020-12-03,1,발전량,228.12 ,10.00 ,50.10 ,0.00 ,50.10 ,2.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.70 ,9.84 ,6.00 ,5.58 ,5.64 ,5.52 ,5.16 ,32.16 ,12.24 ,0.00 ,46.38 ,50.10 ,46.80 ,0.00 ,0.00 ,0.00 
2020-12-04,1,발전량,227.46 ,9.00 ,50.04 ,0.00 ,50.04 ,2.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.04 ,9.30 ,6.24 ,4.38 ,5.58 ,4.68 ,7.98 ,31.26 ,12.96 ,0.00 ,46.38 ,50.04 ,46.62 ,0.00 ,0.00 ,0.00 
2020-12-05,1,발전량,212.64 ,9.00 ,50.10 ,0.00 ,50.10 ,1.98 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.98 ,9.06 ,6.12 ,5.58 ,5.58 ,5.28 ,4.44 ,19.86 ,11.58 ,0.00 ,46.38 ,50.10 ,46.68 ,0.00 ,0.00 ,0.00 
